"Id","Elected","Amount","Label","Size","Color","ElectColor"
"won-door corp",FALSE,14100,"Won-Door Corp",2.59969208101881,"black","grey"
"hueston hennigan llp",FALSE,135400,"Hueston Hennigan Llp",3.25958166637302,"black","grey"
"cotchett, pitre & mccarthy",FALSE,71950,"Cotchett, Pitre & McCarthy",3.05987073384825,"black","grey"
"gallo winery",FALSE,82475,"Gallo Winery",3.10193170977295,"black","grey"
"dreyer, babich et al",FALSE,59000,"Dreyer, Babich et al",2.99975096119932,"black","grey"
"robbins, geller et al",FALSE,38450,"Robbins, Geller et al",2.87401899673302,"black","grey"
"balch & bingham",FALSE,25250,"Balch & Bingham",2.75566321069887,"black","grey"
"woolpert inc",FALSE,20000,"Woolpert Inc",2.69217321819696,"black","grey"
"seemann composites",FALSE,17550,"Seemann Composites",2.65722122069771,"black","grey"
"leon medical centers",FALSE,100800,"Leon Medical Centers",3.16479842081483,"black","grey"
"wakefern food",FALSE,34700,"Wakefern Food",2.84467690889548,"black","grey"
"cme assoc",FALSE,14500,"Cme Assoc",2.60697460244164,"black","grey"
"greater new york hospital assn",FALSE,13800,"Greater New York Hospital Assn",2.59410713757784,"black","grey"
"greywolf capital",FALSE,17400,"Greywolf Capital",2.65494130875771,"black","grey"
"sherman financial group",FALSE,11600,"Sherman Financial Group",2.54944589048686,"black","grey"
"wexford capital",FALSE,11600,"Wexford Capital",2.54944589048686,"black","grey"
"softbank corp",FALSE,6300,"SoftBank Corp",2.39846869804749,"black","grey"
"first republic bank",FALSE,5800,"First Republic Bank",2.37871712596217,"black","grey"
"hekemian & co",FALSE,5800,"Hekemian & Co",2.37871712596217,"black","grey"
"nexera holdings",FALSE,5800,"Nexera Holdings",2.37871712596217,"black","grey"
"vermilion valley produce",FALSE,10800,"Vermilion Valley Produce",2.53129275175228,"black","grey"
"university of illinois",FALSE,7888,"University Of Illinois",2.45299515373999,"black","grey"
"buyers edge plateform",FALSE,5800,"Buyers Edge Plateform",2.37871712596217,"black","grey"
"dickerson employee benefits",FALSE,5800,"Dickerson Employee Benefits",2.37871712596217,"black","grey"
"dickerson insurance servcies",FALSE,5800,"Dickerson Insurance Servcies",2.37871712596217,"black","grey"
"kairos productions",FALSE,5800,"Kairos Productions",2.37871712596217,"black","grey"
"produce alliance",FALSE,5800,"Produce Alliance",2.37871712596217,"black","grey"
"atlantic health systems",FALSE,3500,"Atlantic Health Systems",2.26155317937256,"black","grey"
"harbert management",FALSE,23200,"Harbert Management",2.73242844959602,"black","grey"
"quor venture advisorsllc",FALSE,15800,"Quor Venture Advisorsllc",2.62945479364133,"black","grey"
"aaa cooper transportation",FALSE,11600,"Aaa Cooper Transportation",2.54944589048686,"black","grey"
"ard contracting",FALSE,11600,"Ard Contracting",2.54944589048686,"black","grey"
"coral gables trust",FALSE,11600,"Coral Gables Trust",2.54944589048686,"black","grey"
"hammer lgc",FALSE,23200,"Hammer Lgc",2.73242844959602,"black","grey"
"mcgruff seibles",FALSE,11600,"McGruff Seibles",2.54944589048686,"black","grey"
"mckinney capital",FALSE,29000,"McKinney Capital",2.79408619640306,"black","grey"
"mainspring energy",FALSE,10300,"Mainspring Energy",2.51932225121998,"black","grey"
"university of new hampshire",FALSE,31920,"University of New Hampshire",2.82102079969479,"black","grey"
"first sterling ventures",FALSE,10000,"First Sterling Ventures",2.51188643150958,"black","grey"
"totteridge properties",FALSE,6043,"Totteridge Properties",2.3885000759263,"black","grey"
"estaff search group",FALSE,5800,"Estaff Search Group",2.37871712596217,"black","grey"
"depop",FALSE,5800,"Depop",2.37871712596217,"black","grey"
"mission control",FALSE,4500,"Mission Control",2.31910948095661,"black","grey"
"timescale",FALSE,2500,"Timescale",2.18672414788656,"black","grey"
"davidson college",FALSE,1500,"Davidson College",2.07782575876,"black","grey"
"murphy & mcgonigle pc",FALSE,1500,"Murphy & McGonigle PC",2.07782575876,"black","grey"
"urbanpromise charlotte",FALSE,1500,"Urbanpromise Charlotte",2.07782575876,"black","grey"
"american express",FALSE,1000,"American Express",1.99526231496888,"black","grey"
"artemis factor",FALSE,1000,"Artemis Factor",1.99526231496888,"black","grey"
"block renovation",FALSE,1000,"Block Renovation",1.99526231496888,"black","grey"
"state of california",FALSE,7155,"State Of California",2.42918708679038,"black","grey"
"1334 partners",FALSE,2900,"1334 Partners",2.21942155605632,"black","grey"
"borton petrini llp",FALSE,2900,"Borton Petrini LLP",2.21942155605632,"black","grey"
"capitol strategies",FALSE,2900,"Capitol Strategies",2.21942155605632,"black","grey"
"glacier refrigeration/air",FALSE,2900,"Glacier Refrigeration/Air",2.21942155605632,"black","grey"
"jd giles llc",FALSE,2900,"Jd Giles LLC",2.21942155605632,"black","grey"
"paradigm",FALSE,2900,"Paradigm",2.21942155605632,"black","grey"
"mer properties group",FALSE,12600,"Mer Properties Group",2.57061510129128,"black","grey"
"dynamark",FALSE,8700,"Dynamark",2.47714783166485,"black","grey"
"defend freedom pac",FALSE,7000,"Defend Freedom Pac",2.4238726817661,"black","grey"
"island doctor family practice",FALSE,5900,"Island Doctor Family Practice",2.38278688562192,"black","grey"
"bragunier masonry",FALSE,5800,"Bragunier Masonry",2.37871712596217,"black","grey"
"discovery station",FALSE,5800,"Discovery Station",2.37871712596217,"black","grey"
"morgan-keller inc",FALSE,5800,"Morgan-Keller Inc",2.37871712596217,"black","grey"
"hcgh",FALSE,5400,"Hcgh",2.36177964862286,"black","grey"
"okonite co",FALSE,10800,"Okonite Co",2.53129275175228,"black","grey"
"campbell & levine",FALSE,10500,"Campbell & Levine",2.52417191280777,"black","grey"
"american clinical laboratory assn",FALSE,10000,"American Clinical Laboratory Assn",2.51188643150958,"black","grey"
"united software group",FALSE,10000,"United Software Group",2.51188643150958,"black","grey"
"3amigosit",FALSE,1500,"3Amigosit",2.07782575876,"black","grey"
"ctl engineering inc",FALSE,1500,"Ctl Engineering Inc",2.07782575876,"black","grey"
"crosswoods food service",FALSE,1000,"Crosswoods Food Service",1.99526231496888,"black","grey"
"choice hotels international",FALSE,28100,"Choice Hotels International",2.78529136008557,"black","grey"
"intercontinental hotels group",FALSE,14800,"InterContinental Hotels Group",2.61231877372374,"black","grey"
"roark capital group",FALSE,12800,"Roark Capital Group",2.57466658709045,"black","grey"
"jiten hotel management",FALSE,12500,"Jiten Hotel Management",2.56856760741556,"black","grey"
"union bank of switzerland",FALSE,11600,"Union Bank of Switzerland",2.54944589048686,"black","grey"
"indiana university health",FALSE,11200,"Indiana University Health",2.54051522698121,"black","grey"
"muncie lodging",FALSE,10100,"Muncie Lodging",2.51438708552591,"black","grey"
"safari inn",FALSE,9000,"Safari Inn",2.48555999840561,"black","grey"
"jp construction & hvac llc",FALSE,8700,"JP Construction & Hvac LLC",2.47714783166485,"black","grey"
"us immigration fund",FALSE,14250,"US Immigration Fund",2.60244455969618,"black","grey"
"recruit holdings",FALSE,2000,"Recruit Holdings",2.13846919998238,"black","grey"
"brotherhood of railroad signalmen",FALSE,10000,"Brotherhood of Railroad Signalmen",2.51188643150958,"black","grey"
"mcmanimon, scotland & baumann",FALSE,10000,"McManimon, Scotland & Baumann",2.51188643150958,"black","grey"
"susman godfrey llp",FALSE,23350,"Susman Godfrey Llp",2.73418998681455,"black","grey"
"elwood staffing",FALSE,23500,"Elwood Staffing",2.73594136884022,"black","grey"
"a10 assoc",FALSE,11600,"A10 Assoc",2.54944589048686,"black","grey"
"squire creek country club",FALSE,11600,"Squire Creek Country Club",2.54944589048686,"black","grey"
"aveo",FALSE,1041,"Aveo",2.00329576514052,"black","grey"
"peak investments llc",FALSE,1000,"Peak Investments LLC",1.99526231496888,"black","grey"
"jones lang lasalle",FALSE,23871,"Jones Lang LaSalle",2.74023028148095,"black","grey"
"cluebiotics",FALSE,2900,"Cluebiotics",2.21942155605632,"black","grey"
"gigi llc",FALSE,2000,"Gigi LLC",2.13846919998238,"black","grey"
"us air force",FALSE,1025,"US Air Force",2.00019522672236,"black","grey"
"apl consulting",FALSE,1000,"Apl Consulting",1.99526231496888,"black","grey"
"jw childs assoc",FALSE,1000,"Jw Childs Assoc",1.99526231496888,"black","grey"
"la ang",FALSE,1000,"La Ang",1.99526231496888,"black","grey"
"usn",FALSE,1000,"Usn",1.99526231496888,"black","grey"
"elijahlist publications",FALSE,2800,"Elijahlist Publications",2.21164696191087,"black","grey"
"misc small, dollar donations",FALSE,1649,"Misc Small, Dollar Donations",2.0975970596465,"black","grey"
"nancy pelosi for congress",FALSE,9000,"Nancy Pelosi for Congress",2.48555999840561,"black","grey"
"aegon nv",FALSE,6000,"AEGON NV",2.38679503105807,"black","grey"
"vivage quality health partners",FALSE,6000,"Vivage Quality Health Partners",2.38679503105807,"black","grey"
"gh palmer assoc",FALSE,8700,"Gh Palmer Assoc",2.47714783166485,"black","grey"
"andrea m investments llc",FALSE,5800,"Andrea M Investments LLC",2.37871712596217,"black","grey"
"arnel & affiliates",FALSE,5800,"Arnel & Affiliates",2.37871712596217,"black","grey"
"sempra energy",FALSE,22750,"Sempra Energy",2.72708164371469,"black","grey"
"americans for action on climate fund",FALSE,19900,"Americans for Action On Climate Fund",2.69082409326722,"black","grey"
"biotechnology innovation organization",FALSE,17400,"Biotechnology Innovation Organization",2.65494130875771,"black","grey"
"ra capital",FALSE,17400,"Ra Capital",2.65494130875771,"black","grey"
"bryant agriculture",FALSE,11600,"Bryant Agriculture",2.54944589048686,"black","grey"
"o'reilly equipment",FALSE,11600,"O'Reilly Equipment",2.54944589048686,"black","grey"
"sugarcreek packaging co",FALSE,11600,"Sugarcreek Packaging Co",2.54944589048686,"black","grey"
"kalmbach feeds",FALSE,10800,"Kalmbach Feeds",2.53129275175228,"black","grey"
"allied insurance group",FALSE,5800,"Allied Insurance Group",2.37871712596217,"black","grey"
"kimball midwest",FALSE,21600,"Kimball Midwest",2.71297239723856,"black","grey"
"litter companies",FALSE,5800,"Litter Companies",2.37871712596217,"black","grey"
"sugar creek packing",FALSE,51100,"Sugar Creek Packing",2.95693712523478,"black","grey"
"dentons",FALSE,36260,"Dentons",2.85721406926517,"black","grey"
"congressional progressive caucus pac",FALSE,30000,"Congressional Progressive Caucus PAC",2.80357465674917,"black","grey"
"tri-state maxed out women",FALSE,10000,"Tri-State Maxed Out Women",2.51188643150958,"black","grey"
"women's political cmte",FALSE,20000,"Women's Political Cmte",2.69217321819696,"black","grey"
"circular consulting",FALSE,8700,"Circular Consulting",2.47714783166485,"black","grey"
"american financial",FALSE,8100,"American Financial",2.45950948584936,"black","grey"
"oryx midstream services",FALSE,31900,"Oryx Midstream Services",2.82084399414867,"black","grey"
"bnb ventures (texas)",FALSE,29000,"BNB Ventures (Texas)",2.79408619640306,"black","grey"
"shannon medical center",FALSE,26450,"Shannon Medical Center",2.76848750425882,"black","grey"
"hl brown operating",FALSE,23200,"HL Brown Operating",2.73242844959602,"black","grey"
"bc operating",FALSE,22800,"Bc Operating",2.72768041036925,"black","grey"
"diamondback energy",FALSE,21350,"Diamondback Energy",2.70981590775277,"black","grey"
"sprint waste services",FALSE,20300,"Sprint Waste Services",2.69618447594026,"black","grey"
"reece albert inc",FALSE,18600,"Reece Albert Inc",2.67270665117606,"black","grey"
"compass operating llc",FALSE,17400,"Compass Operating LLC",2.65494130875771,"black","grey"
"pohlad companies",FALSE,49950,"Pohlad Companies",2.95021420154131,"black","grey"
"ecolab inc",FALSE,16250,"Ecolab Inc",2.63684946167108,"black","grey"
"cargill inc",FALSE,15025,"Cargill Inc",2.61626329362456,"black","grey"
"robins kaplan llp",FALSE,13425,"Robins Kaplan LLP",2.58697022052578,"black","grey"
"able partners",FALSE,11600,"Able Partners",2.54944589048686,"black","grey"
"affinity capital management",FALSE,11600,"Affinity Capital Management",2.54944589048686,"black","grey"
"americans for the arts",FALSE,10000,"Americans for the Arts",2.51188643150958,"black","grey"
"outdoor amusement business assn",FALSE,10000,"Outdoor Amusement Business Assn",2.51188643150958,"black","grey"
"realty one group coastal",FALSE,5000,"Realty One Group Coastal",2.3436729115921,"black","grey"
"law office of gem mcdowell",FALSE,2900,"Law Office of Gem McDowell",2.21942155605632,"black","grey"
"zfi capital",FALSE,2900,"Zfi Capital",2.21942155605632,"black","grey"
"midwest scrap management",FALSE,2000,"Midwest Scrap Management",2.13846919998238,"black","grey"
"praise god",FALSE,1875,"Praise God",2.12471227634171,"black","grey"
"delicious manufacturing co",FALSE,1400,"Delicious Manufacturing Co",2.06353958109499,"black","grey"
"ragan fvl llc",FALSE,1400,"Ragan Fvl LLC",2.06353958109499,"black","grey"
"mcallen anesthesia consultants",FALSE,1000,"McAllen Anesthesia Consultants",1.99526231496888,"black","grey"
"fox rothschild llp",FALSE,2560,"Fox Rothschild LLP",2.19191645277043,"black","grey"
"curiousity stream",FALSE,2300,"Curiousity Stream",2.1685666951914,"black","grey"
"induction electric",FALSE,1110,"Induction Electric",2.01619390663532,"black","grey"
"johns hopkins university",FALSE,28730,"Johns Hopkins University",2.79147384217377,"black","grey"
"uscp",FALSE,1082,"Uscp",2.0110493407922,"black","grey"
"citizens for brian chisholm",FALSE,1000,"Citizens For Brian Chisholm",1.99526231496888,"black","grey"
"haugland group",FALSE,11800,"Haugland Group",2.55380775088908,"black","grey"
"mauro archer",FALSE,8700,"Mauro Archer",2.47714783166485,"black","grey"
"marjorie roberts pc",FALSE,7970,"Marjorie Roberts Pc",2.45553332303395,"black","grey"
"growth energy",FALSE,10000,"Growth Energy",2.51188643150958,"black","grey"
"pf inc",FALSE,10000,"Pf Inc",2.51188643150958,"black","grey"
"patent licensing",FALSE,8700,"Patent Licensing",2.47714783166485,"black","grey"
"chromatography research supplies",FALSE,1000,"Chromatography Research Supplies",1.99526231496888,"black","grey"
"wiley & assoc",FALSE,10200,"Wiley & Assoc",2.51686555495011,"black","grey"
"massachusetts institute of technology",FALSE,7574,"Massachusetts Institute of Technology",2.44305098244987,"black","grey"
"university of massachusetts",FALSE,17820,"University of Massachusetts",2.6612812243019,"black","grey"
"accel partners",FALSE,5800,"Accel Partners",2.37871712596217,"black","grey"
"blue haven initiative",FALSE,5800,"Blue Haven Initiative",2.37871712596217,"black","grey"
"hinckley, allen & snyder",FALSE,5800,"Hinckley, Allen & Snyder",2.37871712596217,"black","grey"
"bmw financial services llc",FALSE,1600,"Bmw Financial Services LLC",2.09127910518255,"black","grey"
"commercial mortgage finance group",FALSE,1100,"Commercial Mortgage Finance Group",2.01437010968978,"black","grey"
"willkie, farr & gallagher",FALSE,10300,"Willkie, Farr & Gallagher",2.51932225121998,"black","grey"
"bergen newbridge medical cente",FALSE,1000,"Bergen Newbridge Medical Cente",1.99526231496888,"black","grey"
"medicine shoppe",FALSE,2700,"Medicine Shoppe",2.20361833090534,"black","grey"
"pacific princess partnership",FALSE,5000,"Pacific Princess Partnership",2.3436729115921,"black","grey"
"scalise for congress",FALSE,4000,"Scalise for Congress",2.29195453899233,"black","grey"
"poarch band of creek indians",FALSE,2900,"Poarch Band of Creek Indians",2.21942155605632,"black","grey"
"western pacific fisheries",FALSE,2000,"Western Pacific Fisheries",2.13846919998238,"black","grey"
"american tuna assn",FALSE,1000,"American Tuna Assn",1.99526231496888,"black","grey"
"cole pac",FALSE,1000,"COLE PAC",1.99526231496888,"black","grey"
"friends of susan brooks",FALSE,1000,"Friends of Susan Brooks",1.99526231496888,"black","grey"
"new york university",FALSE,8781,"New York University",2.47944453566565,"black","grey"
"hanna & vlahakis law offices",FALSE,6905,"Hanna & Vlahakis Law Offices",2.42056287617661,"black","grey"
"sagner companies",FALSE,6800,"Sagner Companies",2.41685664568529,"black","grey"
"capeq",FALSE,6300,"Capeq",2.39846869804749,"black","grey"
"bend the arc",FALSE,5800,"Bend the Arc",2.37871712596217,"black","grey"
"chorus foundation",FALSE,5800,"Chorus Foundation",2.37871712596217,"black","grey"
"american university",FALSE,33916,"American University",2.83818344603133,"black","grey"
"georgetown university",FALSE,17299,"Georgetown University",2.65339618185041,"black","grey"
"tsg global holdings",FALSE,12600,"Tsg Global Holdings",2.57061510129128,"black","grey"
"itl llc",FALSE,2800,"Itl LLC",2.21164696191087,"black","grey"
"rikert engineering",FALSE,2500,"Rikert Engineering",2.18672414788656,"black","grey"
"missionpoint partners llc",FALSE,5800,"Missionpoint Partners LLC",2.37871712596217,"black","grey"
"mj for texas",FALSE,4000,"MJ for Texas",2.29195453899233,"black","grey"
"toca football",FALSE,2900,"Toca Football",2.21942155605632,"black","grey"
"window world",FALSE,2900,"Window World",2.21942155605632,"black","grey"
"home run productions",FALSE,1500,"Home Run Productions",2.07782575876,"black","grey"
"american land title assn",FALSE,10000,"American Land Title Assn",2.51188643150958,"black","grey"
"national rural letter carriers assn",FALSE,10000,"National Rural Letter Carriers Assn",2.51188643150958,"black","grey"
"first texas products",FALSE,2900,"First Texas Products",2.21942155605632,"black","grey"
"lamb enterprise group",FALSE,2900,"Lamb Enterprise Group",2.21942155605632,"black","grey"
"city of port isabel",FALSE,2800,"City of Port Isabel",2.21164696191087,"black","grey"
"grainbridge",FALSE,2800,"Grainbridge",2.21164696191087,"black","grey"
"edge & node",FALSE,5300,"Edge & Node",2.35736910209942,"black","grey"
"hodlpac",FALSE,5000,"HodlPAC",2.3436729115921,"black","grey"
"wigro llc",FALSE,4200,"Wigro LLC",2.30316434699634,"black","grey"
"blockchain capital llc",FALSE,3900,"Blockchain Capital LLC",2.28615915192015,"black","grey"
"river",FALSE,3900,"River",2.28615915192015,"black","grey"
"lunamonta llc",FALSE,3650,"Lunamonta LLC",2.27106354695331,"black","grey"
"messari",FALSE,3400,"Messari",2.25500698623936,"black","grey"
"12 lantern solutions",FALSE,2900,"12 Lantern Solutions",2.21942155605632,"black","grey"
"kids crossing",FALSE,1200,"Kids Crossing",2.03197389681397,"black","grey"
"debevoise",FALSE,5800,"Debevoise",2.37871712596217,"black","grey"
"henry schein inc",FALSE,26100,"Henry Schein Inc",2.76480210042898,"black","grey"
"sutherland capital management",FALSE,5800,"Sutherland Capital Management",2.37871712596217,"black","grey"
"apollo steel llc",FALSE,5000,"Apollo Steel LLC",2.3436729115921,"black","grey"
"cm tucker lumber",FALSE,34800,"CM Tucker Lumber",2.84549563931789,"black","grey"
"harbor freight tools",FALSE,52000,"Harbor Freight Tools",2.962104216577,"black","grey"
"synergi partners",FALSE,77300,"Synergi Partners",3.08189578873865,"black","grey"
"charles ingram lumber",FALSE,28200,"Charles Ingram Lumber",2.78628098320172,"black","grey"
"cm tucker lumber companies llc",FALSE,23200,"Cm Tucker Lumber Companies LLC",2.73242844959602,"black","grey"
"med-enroll",FALSE,18300,"Med-Enroll",2.66836422241198,"black","grey"
"brittain resorts",FALSE,17400,"Brittain Resorts",2.65494130875771,"black","grey"
"thompson, henry & gwinn law",FALSE,17400,"Thompson, Henry & Gwinn Law",2.65494130875771,"black","grey"
"southern asphalt co",FALSE,9000,"Southern Asphalt Co",2.48555999840561,"black","grey"
"pool installation",FALSE,8000,"Pool Installation",2.45645605223158,"black","grey"
"orthosc",FALSE,7730,"Orthosc",2.44803684147297,"black","grey"
"horry county schools",FALSE,6000,"Horry County Schools",2.38679503105807,"black","grey"
"sandhill rentals",FALSE,6000,"Sandhill Rentals",2.38679503105807,"black","grey"
"aesthetic surgery clinic",FALSE,5800,"Aesthetic Surgery Clinic",2.37871712596217,"black","grey"
"bennet & pless",FALSE,5800,"Bennet & Pless",2.37871712596217,"black","grey"
"dial insurance",FALSE,5800,"Dial Insurance",2.37871712596217,"black","grey"
"elliott realty",FALSE,5800,"Elliott Realty",2.37871712596217,"black","grey"
"hrc llc",FALSE,1500,"Hrc LLC",2.07782575876,"black","grey"
"ran",FALSE,16500,"Ran",2.64087833899402,"black","grey"
"california pools",FALSE,11800,"California Pools",2.55380775088908,"black","grey"
"america's mart",FALSE,11600,"America's Mart",2.54944589048686,"black","grey"
"brady industries",FALSE,11600,"Brady Industries",2.54944589048686,"black","grey"
"sunrise paving",FALSE,11600,"Sunrise Paving",2.54944589048686,"black","grey"
"desert radiology",FALSE,11500,"Desert Radiology",2.5472395195216,"black","grey"
"wt office llc",FALSE,8700,"Wt Office Llc",2.47714783166485,"black","grey"
"bombard electric",FALSE,7800,"Bombard Electric",2.4502447101625,"black","grey"
"full house pac",FALSE,7000,"Full House PAC",2.4238726817661,"black","grey"
"rci adventure products",FALSE,1000,"Rci Adventure Products",1.99526231496888,"black","grey"
"young, conaway et al",FALSE,77820,"Young, Conaway et al",3.0839627422754,"black","grey"
"mccarter & english",FALSE,20000,"McCarter & English",2.69217321819696,"black","grey"
"state of delaware",FALSE,18505,"State of Delaware",2.67133841137235,"black","grey"
"fox corp",FALSE,26800,"Fox Corp",2.77212927612764,"black","grey"
"continental property management",FALSE,1000,"Continental Property Management",1.99526231496888,"black","grey"
"gillett construction",FALSE,20300,"Gillett Construction",2.69618447594026,"black","grey"
"rnc capital management",FALSE,11600,"Rnc Capital Management",2.54944589048686,"black","grey"
"mikhail education",FALSE,8205,"Mikhail Education",2.46267929201168,"black","grey"
"western nevada supply",FALSE,7100,"Western Nevada Supply",2.42731329630806,"black","grey"
"advanced global resources",FALSE,5800,"Advanced Global Resources",2.37871712596217,"black","grey"
"dg engineering",FALSE,5800,"Dg Engineering",2.37871712596217,"black","grey"
"high roller",FALSE,5800,"High Roller",2.37871712596217,"black","grey"
"kent companies",FALSE,5800,"Kent Companies",2.37871712596217,"black","grey"
"nch inc",FALSE,5800,"Nch Inc",2.37871712596217,"black","grey"
"a wilsey properties",FALSE,8700,"A Wilsey Properties",2.47714783166485,"black","grey"
"ashley capital",FALSE,5800,"Ashley Capital",2.37871712596217,"black","grey"
"carlsbad united school district",FALSE,5800,"Carlsbad United School District",2.37871712596217,"black","grey"
"northstar funding",FALSE,5800,"Northstar Funding",2.37871712596217,"black","grey"
"workman nydegger",FALSE,5800,"Workman Nydegger",2.37871712596217,"black","grey"
"outdoor venture corp",FALSE,12500,"Outdoor Venture Corp",2.56856760741556,"black","grey"
"osi systems",FALSE,10000,"Osi Systems",2.51188643150958,"black","grey"
"stephens hardwood",FALSE,10000,"Stephens Hardwood",2.51188643150958,"black","grey"
"veritas capital",FALSE,37550,"Veritas Capital",2.86721984659987,"black","grey"
"collazo enterprises",FALSE,80200,"Collazo Enterprises",3.09326720245713,"black","grey"
"one bank of tennessee",FALSE,13850,"One Bank of Tennessee",2.59504550253982,"black","grey"
"custom packaging",FALSE,11600,"Custom Packaging",2.54944589048686,"black","grey"
"first national bank of tennessee",FALSE,11600,"First National Bank of Tennessee",2.54944589048686,"black","grey"
"hemphill brothers inc",FALSE,11600,"Hemphill Brothers Inc",2.54944589048686,"black","grey"
"j&s construction (tennessee)",FALSE,11600,"J&S Construction (Tennessee)",2.54944589048686,"black","grey"
"jones brothers inc (tennessee)",FALSE,11600,"Jones Brothers Inc (Tennessee)",2.54944589048686,"black","grey"
"lochinvar llc",FALSE,11600,"Lochinvar LLC",2.54944589048686,"black","grey"
"r&s northeast llc",FALSE,11600,"R&S Northeast LLC",2.54944589048686,"black","grey"
"billion auto group",FALSE,17400,"Billion Auto Group",2.65494130875771,"black","grey"
"town pump inc",FALSE,30000,"Town Pump Inc",2.80357465674917,"black","grey"
"lone pine capital",FALSE,17400,"Lone Pine Capital",2.65494130875771,"black","grey"
"sas institute",FALSE,10335,"SAS Institute",2.52017702535196,"black","grey"
"applied research assoc",FALSE,10000,"Applied Research Assoc",2.51188643150958,"black","grey"
"masimo corp",FALSE,16850,"Masimo Corp",2.64642743730506,"black","grey"
"compass inc",FALSE,5900,"Compass Inc",2.38278688562192,"black","grey"
"integris inc",FALSE,5800,"Integris Inc",2.37871712596217,"black","grey"
"keller/anderle llp",FALSE,5800,"Keller/Anderle Llp",2.37871712596217,"black","grey"
"kennon-green & co",FALSE,5800,"Kennon-Green & Co",2.37871712596217,"black","grey"
"old dominion freight line",FALSE,22300,"Old Dominion Freight Line",2.72163879147357,"black","grey"
"innovation pac",FALSE,10000,"Innovation PAC",2.51188643150958,"black","grey"
"pioneer natural resources",FALSE,17400,"Pioneer Natural Resources",2.65494130875771,"black","grey"
"anthem ventures",FALSE,14500,"Anthem Ventures",2.60697460244164,"black","grey"
"cooper & kirk",FALSE,11600,"Cooper & Kirk",2.54944589048686,"black","grey"
"frontier truck gear",FALSE,11600,"Frontier Truck Gear",2.54944589048686,"black","grey"
"sola vaca ranch",FALSE,11600,"Sola Vaca Ranch",2.54944589048686,"black","grey"
"pueblo of pojoaque",FALSE,2800,"Pueblo Of Pojoaque",2.21164696191087,"black","grey"
"american college of nurse-midwives",FALSE,5000,"American College of Nurse-Midwives",2.3436729115921,"black","grey"
"parsons corp",FALSE,5000,"Parsons Corp",2.3436729115921,"black","grey"
"the villages",FALSE,75100,"The Villages",3.07301014284313,"black","grey"
"st george's university",FALSE,17400,"St George'S University",2.65494130875771,"black","grey"
"english, lloyd & armenta",FALSE,11600,"English, Lloyd & Armenta",2.54944589048686,"black","grey"
"pz international consulting",FALSE,11600,"PZ International Consulting",2.54944589048686,"black","grey"
"walter clark legal group",FALSE,11600,"Walter Clark Legal Group",2.54944589048686,"black","grey"
"potomac advocates",FALSE,10800,"Potomac Advocates",2.53129275175228,"black","grey"
"american college of radiology",FALSE,22500,"American College of Radiology",2.72406992742666,"black","grey"
"lkq corp",FALSE,5000,"LKQ Corp",2.3436729115921,"black","grey"
"speridian technologies",FALSE,7900,"Speridian Technologies",2.45336807222197,"black","grey"
"conduent inc",FALSE,5000,"Conduent Inc",2.3436729115921,"black","grey"
"yoga works",FALSE,2500,"Yoga Works",2.18672414788656,"black","grey"
"plymouth state university",FALSE,2000,"Plymouth State University",2.13846919998238,"black","grey"
"association of scientists & prof engr personnel",FALSE,1000,"Association of Scientists & Prof Engr Personnel",1.99526231496888,"black","grey"
"charuit software",FALSE,1000,"Charuit Software",1.99526231496888,"black","grey"
"daybreak express",FALSE,1000,"Daybreak Express",1.99526231496888,"black","grey"
"car",FALSE,2900,"Car",2.21942155605632,"black","grey"
"america works pac",FALSE,10000,"America Works PAC",2.51188643150958,"black","grey"
"donatos pizza",FALSE,9800,"Donatos Pizza",2.50681686354469,"black","grey"
"continental realty",FALSE,8700,"Continental Realty",2.47714783166485,"black","grey"
"nationwide children's hospital",FALSE,6775,"Nationwide Children'S Hospital",2.41596662198793,"black","grey"
"jb coxwell contracting",FALSE,17400,"JB Coxwell Contracting",2.65494130875771,"black","grey"
"greenpointe holdings",FALSE,11600,"Greenpointe Holdings",2.54944589048686,"black","grey"
"hutson companies",FALSE,11600,"Hutson Companies",2.54944589048686,"black","grey"
"petro services (florida)",FALSE,11600,"Petro Services (Florida)",2.54944589048686,"black","grey"
"ring power corp",FALSE,11600,"Ring Power Corp",2.54944589048686,"black","grey"
"cincinnati children's hospital medical center",FALSE,55161,"Cincinnati Children's Hospital Medical Center",2.97963600201579,"black","grey"
"remington road group",FALSE,41389,"Remington Road Group",2.89526615357193,"black","grey"
"student resource center",FALSE,40200,"Student Resource Center",2.88683927588767,"black","grey"
"funspot",FALSE,11600,"Funspot",2.54944589048686,"black","grey"
"silva & silva",FALSE,10000,"Silva & Silva",2.51188643150958,"black","grey"
"mh geriatrics management",FALSE,8700,"Mh Geriatrics Management",2.47714783166485,"black","grey"
"pes solar",FALSE,8700,"Pes Solar",2.47714783166485,"black","grey"
"record buck farms",FALSE,8700,"Record Buck Farms",2.47714783166485,"black","grey"
"save america stop socialism pac",FALSE,7900,"Save America Stop Socialism PAC",2.45336807222197,"black","grey"
"q1w llc",FALSE,6300,"Q1w LLC",2.39846869804749,"black","grey"
"wvfsm",FALSE,6000,"Wvfsm",2.38679503105807,"black","grey"
"bequette billingsley & keys",FALSE,5800,"Bequette Billingsley & Keys",2.37871712596217,"black","grey"
